id_municipio,nome,sigla_uf,rede_nome,alunos,taxa_real,risco,ganho_pp,ganho_acumulado,particao
2926400,Riacho de Santana,BA,Municipal,198,52.525252525252526,99.6623897732402,0.0006923168411990049,5.972754739029938,treino
2806503,Santa Rosa de Lima,SE,Municipal,41,26.706096451319382,92.55958132264259,0.0006918446130290052,5.973446583642967,treino
4311627,Lindolfo Collor,RS,Municipal,61,36.0655737704918,88.60514048589913,0.0006893298557863539,5.9741359134987535,treino
1506104,Primavera,PA,Municipal,133,49.95210072533187,85.26323121955124,0.0006892758055741255,5.974825189304328,treino
2503803,Caldas Brandão,PB,Municipal,45,32.413010590015126,73.92392723497426,0.0006891458954149081,5.975514335199743,treino
2203255,Curralinhos,PI,Municipal,41,27.563959955506117,62.296706711927555,0.0006891425765422274,5.976203477776285,validacao
4305801,Constantina,RS,Municipal,82,45.683362887924865,62.182598303438596,0.0006875267520901303,5.976891004528375,validacao
5102637,Campo Novo do Parecis,MT,Estadual,78,44.23473261742055,73.94344409423272,0.0006847218381315029,5.977575726366506,teste
4113254,Laranjal,PR,Municipal,93,46.654411764705884,61.06929944244926,0.0006832705425206894,5.978258996909027,treino
4216503,São Joaquim,SC,Estadual,70,45.15963978714695,66.5548827360169,0.0006829424482499661,5.978941939357277,treino
2104602,Governador Eugênio Barros,MA,Municipal,106,48.13814551108929,62.99578566724278,0.0006814029654507787,5.979623342322728,treino
2111805,Sítio Novo,MA,Municipal,250,54.434099061283675,73.25492699939744,0.0006791333306618324,5.98030247565339,teste
1200385,Plácido de Castro,AC,Estadual,52,42.65574165562116,88.57545727434754,0.000678520287465236,5.980980995940855,treino
2926806,Rio do Antônio,BA,Municipal,89,43.82022471910113,82.78110950967333,0.0006785198133405675,5.981659515754195,treino
1303304,Novo Aripuanã,AM,Municipal,121,51.00574712643678,55.48517802019137,0.0006750549102618919,5.982334570664458,treino
2922300,Muritiba,BA,Municipal,174,51.724137931034484,95.38565013810693,0.0006744897536568313,5.983009060418115,treino
5002902,Cassilândia,MS,Municipal,230,54.37572928821471,69.59911389296857,0.0006733945256721924,5.9836824549437875,teste
2912608,Ibiquera,BA,Municipal,32,15.625,96.5948567814,0.0006717398305785172,5.984354194774366,treino
2926905,Rio do Pires,BA,Municipal,32,15.625,95.26646060751851,0.0006717398305785172,5.985025934604945,validacao
2806800,São Domingos,SE,Municipal,47,29.78723404255319,98.59465763773045,0.0006710286435755049,5.98569696324852,treino
1707405,Esperantina,TO,Municipal,99,47.79669718490631,94.86538131179721,0.0006706555074612576,5.986367618755981,treino
2500809,Araçagi,PB,Municipal,104,47.84055991806077,64.28946452324766,0.0006698831583759863,5.987037501914357,teste
4211108,Monte Castelo,SC,Municipal,60,43.208556149732615,59.19215001565357,0.000665948397750654,5.987703450312107,validacao
4317004,Santana da Boa Vista,RS,Municipal,24,13.125,73.5162839729945,0.0006653154413179731,5.9883687657534255,treino
1302801,Maraã,AM,Municipal,100,48.423035962972065,93.09940114042828,0.0006642453419407738,5.9890330110953665,validacao
2804300,Muribeca,SE,Municipal,35,22.017852312685964,93.33696039485545,0.0006640130208531231,5.98969702411622,treino
2202505,Caracol,PI,Municipal,118,49.30729048376107,62.18391407357002,0.0006633909692878221,5.990360415085507,treino
1703883,Carmolândia,TO,Municipal,36,27.458256029684602,91.17300440415043,0.0006632473095132134,5.991023662395021,treino
2801009,Campo do Brito,SE,Estadual,24,8.333333333333334,95.5753686265341,0.0006630576596457434,5.991686720054666,validacao
2924108,Pedrão,BA,Municipal,30,13.333333333333334,98.15291318889568,0.0006623521621387554,5.992349072216805,validacao
2512002,Pocinhos,PB,Municipal,218,54.07166123778501,77.55263014489984,0.0006617139903347199,5.993010786207139,treino
2909505,Cravolândia,BA,Municipal,55,34.54545454545455,87.75019213895902,0.0006611668504670682,5.993671953057606,teste
2933174,Varzedo,BA,Municipal,70,40.0,95.68310757451852,0.0006604556634640559,5.99433240872107,teste
2111102,São João dos Patos,MA,Municipal,276,55.13637609649122,67.84859806088966,0.0006591357003864656,5.994991544421457,treino
1714302,Nazaré,TO,Municipal,50,34.22222222222222,89.6368175502135,0.0006574212655845368,5.9956489656870415,treino
2507903,Juripiranga,PB,Municipal,93,46.55172413793104,78.64667831765864,0.0006570505000936331,5.996306016187135,treino
1716604,Peixe,TO,Municipal,63,42.901234567901234,83.55155253106281,0.0006528222562983909,5.996958838443433,treino
3509700,Campos do Jordão,SP,Municipal,442,57.119038141447824,76.25580839431603,0.00065266869771576,5.997611507141149,validacao
5108501,Vera,MT,Municipal,176,52.771159225111376,71.22403702666955,0.0006525349367491733,5.998264042077897,validacao
2211357,Várzea Branca,PI,Municipal,48,31.25,70.84753356745796,0.0006520162443616437,5.998916058322259,teste
2508208,Lagoa de Dentro,PB,Municipal,68,42.80539595303523,70.3345920001244,0.0006488841768003776,5.99956494249906,treino
1200302,Feijó,AC,Municipal,173,53.34296028880866,77.69510300632602,0.0006458644767855875,6.000210806975845,treino
